mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
0.3156608581542969,0.18066741685419177,6.388082599639892,2.325507863197968,1,1,uniform,"{'model__n_neighbors': 1, 'model__p': 1, 'model__weights': 'uniform'}",0.6210392902408112,0.6698352344740177,0.6482889733840305,0.6080305927342257,0.6506024096385542,0.6395593000943279,0.022144253518632476,37,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6190983787279021,0.6734789339561758,0.6508434580627335,0.6132009499428422,0.6506736717408012,0.641459078486091,0.022346226418149488,37,1.0,0.9983722716677261,0.9983592214714513,0.9983836643035264,1.0,0.9990230314885409,0.0007977289546222992,0.6214905737667453,0.6713620901339722,0.649111657585691,0.612004335450945,0.652899512565166,0.641373633900504,0.021679124375830285,37,1.0,0.998413401810772,0.9984132982706556,0.9984157546891579,1.0,0.999048490954117,0.0007769043795611334
0.32262287139892576,0.19087166300493155,6.660340118408203,2.796692642618403,1,1,distance,"{'model__n_neighbors': 1, 'model__p': 1, 'model__weights': 'distance'}",0.6210392902408112,0.6698352344740177,0.6482889733840305,0.6080305927342257,0.6506024096385542,0.6395593000943279,0.022144253518632476,37,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6190983787279021,0.6734789339561758,0.6508434580627335,0.6132009499428422,0.6506736717408012,0.641459078486091,0.022346226418149488,37,1.0,0.9983722716677261,0.9983592214714513,0.9983836643035264,1.0,0.9990230314885409,0.0007977289546222992,0.6214905737667453,0.6713620901339722,0.649111657585691,0.612004335450945,0.652899512565166,0.641373633900504,0.021679124375830285,37,1.0,0.998413401810772,0.9984132982706556,0.9984157546891579,1.0,0.999048490954117,0.0007769043795611334
0.29915318489074705,0.2033022682829784,3.0761247634887696,1.0683839064827865,1,2,uniform,"{'model__n_neighbors': 1, 'model__p': 2, 'model__weights': 'uniform'}",0.6343472750316856,0.641318124207858,0.6514575411913816,0.6131293817718292,0.6487000634115409,0.6377904771228591,0.013698739151855125,39,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6334951722649947,0.6449422862826675,0.6544044407145185,0.6164742214715294,0.6498051720724074,0.6398242585612236,0.013591733659350931,39,1.0,0.9983722716677261,0.9983592214714513,0.9983836643035264,1.0,0.9990230314885409,0.0007977289546222992,0.6360004670152314,0.6431004510216949,0.6527872031061376,0.6159868951187841,0.6520550272436543,0.6399860087011005,0.013498692773828815,39,1.0,0.998413401810772,0.9984132982706556,0.9984157546891579,1.0,0.999048490954117,0.0007769043795611334
0.48070688247680665,0.12596928353897618,4.5048730850219725,0.5916836670325712,1,2,distance,"{'model__n_neighbors': 1, 'model__p': 2, 'model__weights': 'distance'}",0.6343472750316856,0.641318124207858,0.6514575411913816,0.6131293817718292,0.6487000634115409,0.6377904771228591,0.013698739151855125,39,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6334951722649947,0.6449422862826675,0.6544044407145185,0.6164742214715294,0.6498051720724074,0.6398242585612236,0.013591733659350931,39,1.0,0.9983722716677261,0.9983592214714513,0.9983836643035264,1.0,0.9990230314885409,0.0007977289546222992,0.6360004670152314,0.6431004510216949,0.6527872031061376,0.6159868951187841,0.6520550272436543,0.6399860087011005,0.013498692773828815,39,1.0,0.998413401810772,0.9984132982706556,0.9984157546891579,1.0,0.999048490954117,0.0007769043795611334
0.5122980117797852,0.15953562009010128,8.052966165542603,1.5360708985520424,3,1,uniform,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'uniform'}",0.6343472750316856,0.6850443599493029,0.6571609632446135,0.6309751434034416,0.6766011414077362,0.656825776607356,0.02173018232333567,28,0.975245953665503,0.9723897175499842,0.9731831164709616,0.9736967200126763,0.9736633349198794,0.9736357685238008,0.0009332425291462607,0.6303769502322657,0.688581174971993,0.6594882157488637,0.6350715344501139,0.6759753517231684,0.657898645425281,0.022579780182935293,28,0.9753852568615008,0.9724168753715239,0.9732211483216954,0.9737505173717889,0.9738068821481484,0.9737161360149316,0.0009724682385362067,0.6326565762392031,0.6864622754633108,0.6576145556194232,0.6341220775097084,0.6779080538108931,0.6577527077285077,0.021994175781289555,28,0.9752454679486512,0.9723427898752987,0.9731533223697661,0.9736426560897468,0.9736650886704215,0.9736098649907768,0.0009479696682738161
0.2539368629455566,0.2069684507743706,5.246065139770508,2.222931915339223,3,1,distance,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",0.6318124207858048,0.6894803548795945,0.6609632446134347,0.6284257488846399,0.6778693722257451,0.6577102282778438,0.024308810380225473,24,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6293204922444599,0.6931919236987375,0.6625722404783546,0.6326486454047939,0.6780634584350704,0.6591593520522832,0.02498160963585718,23,1.0,0.9983722716677261,0.9983592214714513,0.9983836643035264,1.0,0.9990230314885409,0.0007977289546222992,0.6318682930994377,0.691052768362802,0.6607499749943168,0.6315210901720246,0.6803574131359645,0.6591099079529091,0.02440385655564262,22,1.0,0.998413401810772,0.9984132982706556,0.9984157546891579,1.0,0.999048490954117,0.0007769043795611334
0.3371626853942871,0.2684939309092122,1.5069809436798096,0.4708106337521508,3,2,uniform,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'uniform'}",0.6400506970849176,0.6628643852978454,0.6571609632446135,0.6297004461440407,0.6385542168674698,0.6456661417277774,0.012368723724196735,36,0.9644557283402094,0.9628689304982545,0.9641383687718185,0.9645064173665029,0.9631921307313978,0.9638323151416366,0.0006744883543085509,0.6371168520067737,0.6663719134385737,0.6611078628902005,0.6333360278943329,0.6378685935266531,0.6471602499513068,0.013725434474054103,36,0.9646382034369431,0.9629392097892667,0.9641964729564989,0.964634760797861,0.9633952787081765,0.9639607851377493,0.0006829496621169081,0.6395579258383186,0.6643146951064739,0.6599079466032968,0.6327035669171234,0.6392415545284763,0.6471451377987377,0.012540130542353544,36,0.9644740907430482,0.9628404910982824,0.9640977684562334,0.9644658586438781,0.9632002682668389,0.9638156954416562,0.0006731323594672846
0.29523553848266604,0.28656603929756197,1.870815372467041,0.6933350876451266,3,2,distance,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'distance'}",0.638149556400507,0.6622306717363752,0.6673003802281369,0.6309751434034416,0.6493341788205453,0.6495979861178013,0.013790619356802357,35,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6370730129165327,0.666177224114491,0.6702233622081202,0.6353286681751004,0.6500292100550282,0.6517662954938546,0.0144044700422681,35,1.0,0.9983722716677261,0.9983591242919602,0.9983836643035264,1.0,0.9990230120526427,0.0007977451284976096,0.6390741912699861,0.6641990312153627,0.6688103598463255,0.6345481605140998,0.6516635056779021,0.6516590497047352,0.013435622698129594,35,1.0,0.998413401810772,0.9984132854605744,0.9984157546891579,1.0,0.9990484883921009,0.0007769064742653848
0.4408444404602051,0.23193397395446322,4.926214504241943,1.8043345728339026,5,1,uniform,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'uniform'}",0.6508238276299113,0.6894803548795945,0.6787072243346007,0.6367112810707457,0.6804058338617628,0.667225704355323,0.020004810288050668,16,0.9620755315772771,0.9604887337353222,0.961758172008886,0.9619711614641103,0.9619228938600667,0.9616432985291323,0.0005862949497612617,0.646876520586018,0.693456261447032,0.6800725652732569,0.6414946354715295,0.677469209624248,0.6678738384804168,0.020159812289500867,16,0.9623139563961185,0.9605376629710702,0.9618554960132913,0.962086222665935,0.9621342491608686,0.9617855174414567,0.0006408311716413485,0.6491633695971151,0.6909595922669848,0.6785056125855121,0.6404098709714332,0.679239759358312,0.6676556409558715,0.01938702613753491,16,0.9620683958294919,0.9604417725321643,0.9617478387831163,0.961924953484116,0.9618909024207758,0.9616147726099328,0.0005952931481814502
0.525291919708252,0.28095756990359855,6.149325799942017,0.8665341059971815,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.6501901140684411,0.6964512040557668,0.6768060836501901,0.6367112810707457,0.6778693722257451,0.6676056110141777,0.0213533177065095,15,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6473644933959023,0.7008025795107766,0.6780410994378607,0.6423700988931766,0.6773163278986963,0.6691789198272826,0.021630504246343232,15,1.0,0.9983722716677261,0.9983592214714513,0.9983836643035264,1.0,0.9990230314885409,0.0007977289546222992,0.6497571444575552,0.698490857091777,0.6766377381854962,0.641111217121782,0.6794551867102617,0.6690904287133744,0.02090639824952644,15,1.0,0.998413401810772,0.9984132982706556,0.9984157546891579,1.0,0.999048490954117,0.0007769043795611334
