mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
38.25450096130371,8.467465161575698,0.8965323448181153,0.5205447747671295,,sqrt,1,2,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6634980988593155,0.7376425855513308,0.6825095057034221,0.6647546207775653,0.6880152187698161,0.6872840059322899,0.026954256200572846,41,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6574898891576313,0.7350358872193754,0.6792246048634599,0.6667804720279131,0.6811690307667594,0.6839399768070278,0.02696204990840324,40,1.0,0.9983717541070483,0.9983589917559191,0.9983831238882344,1.0,0.9990227739502403,0.0007979382612971648,0.658983858669699,0.7331388609081925,0.6745715012242451,0.6661560265353078,0.6829717560017277,0.6831644006678343,0.02624997185174009,41,1.0,0.9984132021580451,0.9984132384723369,0.998415539561716,1.0,0.9990483960384197,0.0007769818426339271
91.14142923355102,5.017201261675468,0.9964517116546631,0.5801078658073008,,sqrt,1,2,200,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6615969581749049,0.7465145754119138,0.6875792141951838,0.6781389420012747,0.6956246036778694,0.6938908586922292,0.028646525720888168,19,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6537918977748151,0.7441314293727018,0.6829746333796718,0.6803144022622678,0.6889273665616867,0.6900279458702288,0.029616048115854714,19,1.0,0.9983720905589202,0.9983589917559191,0.9983831238882344,1.0,0.9990228412406147,0.0007978833700585324,0.6555127122976069,0.7420465332599675,0.6780669433883053,0.6798644718478899,0.6907578992794358,0.6892497120146411,0.028778815679181675,19,1.0,0.9984133471851078,0.9984132384723369,0.998415539561716,1.0,0.9990484250438321,0.0007769581320939914
136.83770189285278,4.190009301524321,1.0347087383270264,0.20517673811647505,,sqrt,1,2,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.6679340937896071,0.743979721166033,0.6951837769328264,0.6775015933715742,0.6962587190868738,0.696171580869383,0.026201243245537166,10,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.6593463859186393,0.7416363378463322,0.6914631850071367,0.6802007206409164,0.6898942996145229,0.6925081858055094,0.02710231879802436,10,1.0,0.9983722716677261,0.9983589917559191,0.9983831238882344,1.0,0.999022877462376,0.0007978538304679945,0.6611031948872544,0.7393369978677851,0.6869772228398969,0.6797246411785131,0.6918473960061999,0.6917978905559299,0.02596588417423135,10,1.0,0.998413401810772,0.9984132384723369,0.998415539561716,1.0,0.9990484359689649,0.0007769492022548668
40.226147413253784,5.920254049563335,0.6452121257781982,0.4523813488611659,,sqrt,1,5,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6666666666666666,0.738276299112801,0.6875792141951838,0.674314850223072,0.6930881420418517,0.6919850344479149,0.024967036029069,27,1.0,0.9980958425896541,0.9982545223738496,0.9984154650610046,0.9998413453910836,0.9989214350831185,0.0008236405095616742,0.6576323393805048,0.7364048869158315,0.6845112981000112,0.6771871467992256,0.6881645156882776,0.6887800373767702,0.02604343102584471,25,1.0,0.9980564840448725,0.9982026826818746,0.9983831238882344,0.9998425117759648,0.9988969604781893,0.0008441817076902896,0.6596481619371539,0.7345775412226934,0.6804625040354827,0.6766842790180638,0.6903384643490628,0.6883421901124913,0.02515168542979216,25,1.0,0.9980960216038839,0.9982546164503083,0.998415539561716,0.9998413462764226,0.9989215047784661,0.0008235804318397452
98.32172713279724,6.6595709745588945,0.7049239635467529,0.5247154986059128,,sqrt,1,5,200,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6749049429657795,0.7452471482889734,0.6951837769328264,0.6755895474824729,0.699429296131896,0.6980709423603898,0.025604108649194268,6,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,0.9996826907821672,0.9989849120318525,0.0007064379632627575,0.6667641987310062,0.7439679334215049,0.6918678752900627,0.6787800694672402,0.6931360536034217,0.6949032261026471,0.026349355964783935,6,1.0,0.9983720905589202,0.9983591773003824,0.9983831238882344,0.9996798067991108,0.9989588397093294,0.000726515873506758,0.668728728986577,0.7416056878527744,0.6875266197707885,0.6778978335114436,0.6952728052813181,0.6942063350805803,0.02532796965508115,6,1.0,0.9984133471851078,0.9984132961373497,0.998415539561716,0.9996826884145359,0.998984974259742,0.0007063868003549907
127.03966841697692,8.920533942029548,0.5623401165008545,0.22394021489551375,,sqrt,1,5,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.6812420785804816,0.7433460076045627,0.7015209125475285,0.6768642447418738,0.6981610653138871,0.7002268617576667,0.023543307699094074,3,1.0,0.9984132021580451,0.9984132021580451,0.9984154650610046,1.0,0.999048373875419,0.0007769999164011493,0.672976173488968,0.7407839754290781,0.6981378763233892,0.6798938050261688,0.6928468834873728,0.6969277427509954,0.0236867882366252,3,1.0,0.9983721854304637,0.9983591242919602,0.9983832716939343,1.0,0.9990229162832716,0.0007978221393500453,0.6747053160017686,0.7388586276537545,0.6936068853595435,0.6791801238272274,0.6952089994051148,0.6963119904494818,0.022711669929072788,3,1.0,0.9984133787024407,0.9984132854605744,0.9984156057717066,1.0,0.9990484539869444,0.000776934510410254
47.17918186187744,4.296746465957274,0.8883302688598633,0.4295271111504427,,sqrt,2,2,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6666666666666666,0.7306717363751585,0.6806083650190115,0.6768642447418738,0.6861128725428028,0.6881847770691026,0.02217214489604725,39,0.999047921294827,0.9979371628054586,0.9979371628054586,0.9976231975915069,0.999206726955418,0.9983504342905338,0.0006465578251411821,0.6577609660469169,0.7290814524485623,0.676810206493991,0.6795847717643232,0.6796961255727259,0.6845867044653039,0.023701535195564442,39,0.9990525460422468,0.9978991041596306,0.997887483627372,0.9975951140802461,0.9992003665770242,0.998326922897304,0.0006634926825679748,0.6600243919469008,0.7268059321038779,0.6725200084158423,0.6789588824871224,0.6812836429334738,0.6839185715774433,0.022679180409007207,38,0.9990482712241922,0.9979373891757778,0.9979376163018391,0.9976227064488358,0.999206729480487,0.9983505425262263,0.0006466576451162045
78.99166564941406,8.23278302229652,0.5865323066711425,0.22786169178885954,,sqrt,2,2,200,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.670468948035488,0.7370088719898605,0.6831432192648923,0.6768642447418738,0.693722257450856,0.6922415082965941,0.02366259896191562,26,0.9988892415106315,0.9984132021580451,0.9980958425896541,0.9980985580732055,0.9996826907821672,0.9986359070227406,0.0005983219106743194,0.6613405327919711,0.734619089825962,0.6785063514772213,0.6795900688459549,0.6877576366852216,0.6883627359252662,0.0246751854522955,27,0.9988911242789985,0.9983721854304637,0.9980408899867742,0.9980651134339735,0.9996798067991108,0.9986098239858642,0.0006165809986100862,0.6634818446604703,0.7325161565029784,0.6736798525110148,0.6789448606629722,0.6895206593455335,0.6876286747365938,0.02396461264514489,27,0.9988895906122278,0.9984133787024407,0.9980956619898029,0.9980986303642034,0.9996826884145359,0.9986359900166422,0.0005983571455413962
90.01113061904907,3.5709285296316873,0.518913459777832,0.23571018790193177,,sqrt,2,2,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.6730038022813688,0.7408111533586819,0.6913814955640051,0.6692160611854685,0.6981610653138871,0.6945147155406823,0.02557035154299208,16,0.9993652808632181,0.9984132021580451,0.9979371628054586,0.9980985580732055,0.9995240361732508,0.9986676480146357,0.0006545696243849083,0.6641517788377735,0.7384070430329649,0.6870164171106825,0.6721656136934209,0.6920907958283101,0.6907663297006306,0.02584482375788912,16,0.9993641778826283,0.9983722716677261,0.9978808683111312,0.9980652612396733,0.9995183353892594,0.9986401828980837,0.0006744168618923628,0.6660861852594256,0.7362158174073222,0.6824421002972281,0.6717418775286103,0.6936625397395654,0.6900297040464303,0.024946594893343305,16,0.9993653983626336,0.998413401810772,0.9979360813952939,0.9980986965741937,0.9995240315312043,0.9986675219348194,0.0006547953555724598
38.077758598327634,3.4937958979687695,0.3527367115020752,0.3324751982323866,,sqrt,2,5,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6634980988593155,0.7401774397972116,0.6863117870722434,0.6634799235181644,0.6886493341788206,0.688423316685151,0.028022984304531793,38,0.9982545223738496,0.9976198032370676,0.9973024436686766,0.9976231975915069,0.9990480723465016,0.9979696078435204,0.0006215679102678881,0.6547621523716668,0.7368025716708604,0.6826017740754059,0.6667296705750354,0.6825189179268032,0.6846830173239542,0.02808217820597405,38,0.9982711656794685,0.9975862368000193,0.9972557379316258,0.9975893987766028,0.9990407990152184,0.997948667640587,0.0006383318473835876,0.6569803273852756,0.7347530100708003,0.6779527262724523,0.6661941283576243,0.6845255683065163,0.6840811520785337,0.02705473199896779,36,0.9982569224076343,0.9976201531872758,0.997302314083568,0.9976236080200293,0.9990483249439672,0.9979702645284949,0.0006218188614172123
