mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
0.029149484634399415,0.006462758148267455,0.14282822608947754,0.025240809585254403,5,2,uniform,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'uniform'}",0.6775012696800407,0.644916540212443,0.6425316455696203,0.679369918699187,0.6849593495934959,0.6658557447509573,0.018251919108320407,32,0.9452332657200812,0.9441624365482234,0.9460796752093378,0.945240207884396,0.9437191025478514,0.944886937581978,0.0008433393798913069,0.6765046033598683,0.6477384668367836,0.640389468119053,0.6782306579365718,0.6867759260602612,0.6659278244625076,0.01833538480166815,32,0.9455994581333418,0.9444094357424035,0.9462734997644283,0.9453652076058177,0.9439123410174419,0.9451119884526866,0.000846591924836238,0.6762815608452152,0.6484394374419304,0.6395033134343738,0.6783706112139702,0.6847640855590742,0.6654718016989127,0.017999367828764854,32,0.9452420517996551,0.9440879793815511,0.9460516504336098,0.9451518609282469,0.9436801363892212,0.9448427357864568,0.0008529690316750369
0.031463098526000974,0.004072302545921238,0.1698601722717285,0.029883010903006907,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.6739461655662773,0.6535154274152757,0.6521518987341772,0.6854674796747967,0.6814024390243902,0.6692966820829834,0.013947425120829906,27,1.0,0.998730964467005,0.9987312864755138,1.0,0.9987324122195462,0.9992389326324129,0.0006214090894643877,0.6726166824319564,0.6573000267076593,0.6515323815034505,0.6844716177798781,0.6849048821454022,0.6701651181136693,0.01371594834116751,29,1.0,0.9986898702723082,0.9987070585582198,1.0,0.9987072313204113,0.9992208320301879,0.0006362192559604163,0.6723141305277908,0.658259606820769,0.6507079977065489,0.6848610661317864,0.6828060873557302,0.6697897777085251,0.01341640471564472,29,1.0,0.9987312297872714,0.9987314199941888,1.0,0.9987326133517028,0.9992390526266327,0.0006213111096640116
0.03226437568664551,0.004394506162685238,0.6469447612762451,0.0583387514361859,7,1,uniform,"{'model__n_neighbors': 7, 'model__p': 1, 'model__weights': 'uniform'}",0.6835957338750634,0.6525037936267072,0.660759493670886,0.6961382113821138,0.7057926829268293,0.67975798309632,0.02032033094756612,14,0.9496703853955375,0.9501269035532995,0.9483633595534129,0.9498035238940297,0.9486626948916212,0.9493253734575802,0.000686254355927358,0.6829448519588378,0.655702450993109,0.6598233877202765,0.6949124354581463,0.7084728153918891,0.6803711883044518,0.020191739735521547,14,0.9499620276883896,0.9502877429432444,0.9485674060535301,0.9500381760917461,0.9488377066569988,0.9495386118867817,0.0006963550225809772,0.6823571247042437,0.656527642442344,0.658603235590977,0.6959147956405145,0.7067588066524904,0.6800323210061139,0.019918023816978242,14,0.949658338583545,0.9500297932657416,0.9483569266061832,0.949831875006132,0.9486227393933881,0.9492999345709979,0.0006770472815565015
0.02615351676940918,0.0015266573931723526,0.6213600158691406,0.04919778472720582,7,1,distance,"{'model__n_neighbors': 7, 'model__p': 1, 'model__weights': 'distance'}",0.6820721178263077,0.6575619625695498,0.6658227848101266,0.6966463414634146,0.7042682926829268,0.6812742998704651,0.017701322773272188,13,1.0,0.998730964467005,0.9987312864755138,1.0,0.9987324122195462,0.9992389326324129,0.0006214090894643877,0.6813705887576698,0.6608953480611107,0.6658654630130793,0.6956539346598527,0.7082961636603221,0.6824162996304068,0.017794254150093145,13,1.0,0.9986900049692421,0.9987072313204113,1.0,0.9987072313204113,0.999220893522013,0.0006361688735319341,0.6807996529432955,0.6619153953335314,0.664634971507421,0.6965848230815882,0.7065977655580136,0.6821065216847699,0.017459019403360244,13,1.0,0.998731285210577,0.9987314877862957,1.0,0.9987326133517028,0.9992390772697151,0.000621290972440207
0.03054037094116211,0.00827299691329687,0.13354835510253907,0.021464760194347066,7,2,uniform,"{'model__n_neighbors': 7, 'model__p': 2, 'model__weights': 'uniform'}",0.6856272219400711,0.6469398077895802,0.6511392405063291,0.6778455284552846,0.6880081300813008,0.6699119857545132,0.017421349616229688,26,0.9324290060851927,0.9323604060913706,0.9311088556204009,0.9306629484091773,0.9286348079604513,0.9310392048333187,0.001385977253427493,0.6846161299009232,0.650789694268165,0.648978286697584,0.6771453229658433,0.6906989041482824,0.6704456675961595,0.017338320016396437,27,0.9328521260242099,0.9326668478380254,0.9313770310338187,0.9307973708088337,0.9288462058793799,0.9313079163168536,0.0014530471662926115,0.6841006884499552,0.6516847688128657,0.6482071536580998,0.677280989491263,0.6887047349344526,0.6699956670693272,0.016805267525101305,27,0.9324551727967815,0.9322907386913177,0.931101405594778,0.9305496556354999,0.9285705556238872,0.9309935056684528,0.0014070264015974584
0.03025655746459961,0.003994664533524409,0.1666231632232666,0.024373079439306358,7,2,distance,"{'model__n_neighbors': 7, 'model__p': 2, 'model__weights': 'distance'}",0.6835957338750634,0.6489630753667173,0.6617721518987342,0.6869918699186992,0.6880081300813008,0.673866192228103,0.01570587687868013,21,1.0,0.998730964467005,0.9987312864755138,1.0,0.9987324122195462,0.9992389326324129,0.0006214090894643877,0.6823771526429893,0.6538370233120618,0.661035220503899,0.6861664796783794,0.6921821099459097,0.6751195972166478,0.014947593003000453,21,1.0,0.9986898702723082,0.998707147104611,1.0,0.9987070585582198,0.9992208151870278,0.0006362328536845014,0.6818420569286933,0.6548662303132434,0.6603521683056015,0.6865797419985339,0.6901651969685552,0.6747610789029255,0.014356389556965988,21,1.0,0.9987312297872714,0.9987314560114263,1.0,0.9987325456197486,0.9992390462836893,0.0006213162669424875
0.029656028747558592,0.004429532647617683,0.6045639991760254,0.019090650073297223,9,1,uniform,"{'model__n_neighbors': 9, 'model__p': 1, 'model__weights': 'uniform'}",0.6927374301675978,0.6595852301466869,0.6632911392405063,0.7002032520325203,0.6976626016260162,0.6826959306426655,0.01756126226702906,11,0.9397819472616633,0.9389593908629441,0.938340522709972,0.9386487514260362,0.936240334643174,0.9383941893807579,0.0011791604495184353,0.6924706490870156,0.6621174636186997,0.6634335183259221,0.6984321359726657,0.7010587255197964,0.6835024985048199,0.0171559120380655,11,0.9401658101684935,0.9391342654563619,0.9385759713550659,0.938915010262865,0.9364212642334107,0.9386424642952393,0.0012308438862724848,0.6920414337847297,0.6628079690240666,0.6621929146894346,0.6992832347351123,0.699188723455535,0.6831028551377756,0.01702683789550822,11,0.9398095111378948,0.9388402553921156,0.9383198945441328,0.9386793132615138,0.9361508448504767,0.9383599638372268,0.0012096002360476362
0.028452157974243164,0.003787135752472596,0.5955482959747315,0.0611932818857043,9,1,distance,"{'model__n_neighbors': 9, 'model__p': 1, 'model__weights': 'distance'}",0.6901980700863383,0.6676783004552352,0.6673417721518987,0.7017276422764228,0.6976626016260162,0.6849216773191823,0.014690126223641187,9,1.0,0.998730964467005,0.9987312864755138,1.0,0.9987324122195462,0.9992389326324129,0.0006214090894643877,0.6890450075906006,0.6707241130277092,0.6678741445736548,0.700496178265154,0.7018803941456955,0.6860039675205629,0.014377047351702312,9,1.0,0.9986900049692421,0.9987072313204113,1.0,0.9987072313204113,0.999220893522013,0.0006361688735319341,0.6885255510881012,0.671657557234899,0.6665673059647423,0.7015109557398087,0.7000959718781575,0.6856714683811418,0.014341967621396386,9,1.0,0.998731285210577,0.9987314877862957,1.0,0.9987326133517028,0.9992390772697151,0.000621290972440207
0.027455663681030272,0.0027732899485743046,0.1495615005493164,0.017514775544821337,9,2,uniform,"{'model__n_neighbors': 9, 'model__p': 2, 'model__weights': 'uniform'}",0.6769933976637887,0.6519979767324229,0.6526582278481012,0.6788617886178862,0.6900406504065041,0.6701104082537406,0.015190888915991612,25,0.9202586206896551,0.9225888324873096,0.9207054047196143,0.9212827988338192,0.9172265179363671,0.9204124349333531,0.001775037850921101,0.6759706804454126,0.6561290224856877,0.6522565426056343,0.6787954104145407,0.6924014379228106,0.6711106187748171,0.01493920759307085,25,0.9208146409995608,0.9228042260998308,0.9210047080807552,0.9214356352843056,0.9175634741764244,0.9207245369281754,0.0017268294798107777,0.6754388057958234,0.6571753738052152,0.6514124257790643,0.6791006886332825,0.6904102480329191,0.6707075084092609,0.014397551726309549,25,0.9203828378766202,0.9224366213899562,0.9207412714306961,0.9211653638803433,0.9172723311856401,0.9203996851526511,0.0017107121908681558
0.02694540023803711,0.0026749579663088263,0.1460813045501709,0.024135438287275598,9,2,distance,"{'model__n_neighbors': 9, 'model__p': 2, 'model__weights': 'distance'}",0.6800406297613002,0.6605968639352554,0.6612658227848102,0.6834349593495935,0.6941056910569106,0.6758887933775741,0.013066844319265473,18,1.0,0.998730964467005,0.9987312864755138,1.0,0.9987324122195462,0.9992389326324129,0.0006214090894643877,0.6788595296293296,0.6655077670462106,0.6613681669141338,0.6827401679076283,0.6974687946767205,0.6771888852348045,0.012896714072171795,17,1.0,0.9986898702723082,0.9987070585582198,1.0,0.9987070585582198,0.9992207974777496,0.0006362471522482191,0.6784131246259295,0.6666231081130103,0.6606912316891135,0.6832569027224926,0.6955064153822599,0.6768981565065613,0.012306397618755533,17,1.0,0.9987312297872714,0.9987314199941888,1.0,0.9987325456197486,0.9992390390802418,0.0006213221520070469
